idCompra;idItemCompra;forma;modalidade;criterioJulgamento;numeroItemCompra;descricaoItem;codigoItemCatalogo;nomeUnidadeMedida;siglaUnidadeMedida;nomeUnidadeFornecimento;siglaUnidadeFornecimento;capacidadeUnidadeFornecimento;quantidade;precoUnitario;percentualMaiorDesconto;niFornecedor;nomeFornecedor;marca;codigoUasg;nomeUasg;codigoMunicipio;municipio;estado;codigoOrgao;nomeOrgao;poder;esfera;dataCompra;dataHoraAtualizacaoCompra;dataHoraAtualizacaoItem;dataResultado;dataHoraAtualizacaoUasg;codigoClasse;nomeClasse;;;
1,60372E+16;10915716;SISRP;5;V;13;MICROCOMPUTADOR, MEMÓRIA RAM: SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8 , ARMAZENAMENTO HDD: SEM DISCO HDD GB, ARMAZENAMENTO SSD: SUPERIOR A 500 , MONITOR: 21 A 29 POL, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR A 36 MESES, GABINETE: TORRE , OUTROS RECURSOS: CONFORME EDITAL ;630956;null;;UNIDADE;UN;0;4;3.142,00;0;5,3867E+13;LICITAX COMERCIO E CONSULTORIA LTDA;#21822642;160372;COMANDO DE ARTILHARIA DIVISIONARIA/3/RS;4306106;CRUZ ALTA;RS;52121;COMANDO DO EXERCITO;E;F;13/02/2026;2026-02-14T01:10:07.362294;2026-02-14T03:00:44.056838;13/02/2026;2026-02-02T10:48;7010;COMPUTADORES;;;
9,25887E+16;10867896;SISPP;5;V;2;MICROCOMPUTADOR, MEMÓRIA RAM: SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8 , ARMAZENAMENTO HDD: SEM DISCO HDD GB, ARMAZENAMENTO SSD: SUPERIOR A 500 , MONITOR: 21 A 29 POL, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR A 36 MESES, GABINETE: TORRE , OUTROS RECURSOS: CONFORME EDITAL ;630956;null;;UNIDADE;UN;0;6;17.990,00;0;3,56372E+13;A. B. DE ARAUJO;APPLE;925887;EPA-SECRETARIA DE ESTADO DE COMUNICAÇÃO;1501402;BELÉM;PA;89038;EPA-SECRETARIA DE ESTADO DE COMUNICAÇÃO;E;E;06/02/2026;2026-02-07T01:10:07.432340;2026-02-07T03:03:59.197579;06/02/2026;2025-06-21T14:43;7010;COMPUTADORES;;;
1,60142E+16;10824872;SISRP;5;V;43;MICROCOMPUTADOR, MEMÓRIA RAM: SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8 , ARMAZENAMENTO HDD: SEM DISCO HDD GB, ARMAZENAMENTO SSD: SUPERIOR A 500 , MONITOR: 21 A 29 POL, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR A 36 MESES, GABINETE: TORRE , OUTROS RECURSOS: CONFORME EDITAL ;630956;null;;UNIDADE;UN;0;25;4.890,00;0;6,29333E+13;FNGTECH INFORMATICA LTDA;GMPCOFFICE;160142;9º BATALHÃO DE SUPRIMENTO;5002704;CAMPO GRANDE;MS;52121;COMANDO DO EXERCITO;E;F;05/02/2026;2026-02-06T01:10:06.945638;2026-02-06T03:02:16.588945;05/02/2026;2025-10-15T17:40;7010;COMPUTADORES;;;
9,87663E+16;10839389;SISPP;5;V;18;MICROCOMPUTADOR, MEMÓRIA RAM: SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8 , ARMAZENAMENTO HDD: SEM DISCO HDD GB, ARMAZENAMENTO SSD: SUPERIOR A 500 , MONITOR: 21 A 29 POL, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR A 36 MESES, GABINETE: TORRE , OUTROS RECURSOS: CONFORME EDITAL ;630956;null;;UNIDADE;UN;0;14;4.000,00;0;5,80348E+13;RBK TECNOLOGIA E INFORMATICA LTDA;Rise Mode X1 Black,;987663;PREFEITURA MUNICIPAL DE LOANDA;4113502;LOANDA;PR;96186;PREFEITURA MUNICIPAL DE LOANDA;E;M;04/02/2026;2026-02-14T01:10:07.280528;2026-02-05T03:00:43.041152;04/02/2026;2024-03-05T13:13;7010;COMPUTADORES;;;
9,87663E+16;10915389;SISPP;5;V;18;MICROCOMPUTADOR, MEMÓRIA RAM: SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8 , ARMAZENAMENTO HDD: SEM DISCO HDD GB, ARMAZENAMENTO SSD: SUPERIOR A 500 , MONITOR: 21 A 29 POL, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR A 36 MESES, GABINETE: TORRE , OUTROS RECURSOS: CONFORME EDITAL ;630956;null;;UNIDADE;UN;0;14;4.100,00;0;1,11382E+13;TIAGO CHRISTIANO DI JORGE SANTOS;skull;987663;PREFEITURA MUNICIPAL DE LOANDA;4113502;LOANDA;PR;96186;PREFEITURA MUNICIPAL DE LOANDA;E;M;04/02/2026;2026-02-14T01:10:07.280528;2026-02-14T03:00:37.228078;04/02/2026;2024-03-05T13:13;7010;COMPUTADORES;;;
1,60372E+16;10631926;SISRP;5;V;13;MICROCOMPUTADOR, MEMÓRIA RAM: SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8 , ARMAZENAMENTO HDD: SEM DISCO HDD GB, ARMAZENAMENTO SSD: SUPERIOR A 500 , MONITOR: 21 A 29 POL, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR A 36 MESES, GABINETE: TORRE , OUTROS RECURSOS: CONFORME EDITAL ;630956;null;;UNIDADE;UN;0;4;3.000,00;0;6,19439E+12;GUARAPUAVA CENTRO DIGITAL DE INFORMATICA LTDA;PREMIUM I;160372;COMANDO DE ARTILHARIA DIVISIONARIA/3/RS;4306106;CRUZ ALTA;RS;52121;COMANDO DO EXERCITO;E;F;13/02/2026;2026-02-14T01:10:07.362294;2026-02-04T03:00:52.766367;03/02/2026;2026-02-02T10:48;7010;COMPUTADORES;;;
9,25458E+16;10505153;SISRP;5;V;2;MICROCOMPUTADOR, MEMÓRIA RAM: SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8 , ARMAZENAMENTO HDD: SEM DISCO HDD GB, ARMAZENAMENTO SSD: SUPERIOR A 500 , MONITOR: 21 A 29 POL, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR A 36 MESES, GABINETE: TORRE , OUTROS RECURSOS: CONFORME EDITAL ;630956;null;;UNIDADE;UN;0;10;6.675,00;0;3,22865E+13;SECOND SOLUCAO EM TECNOLOGIA LTDA;Pro Micro QCM1250;925458;TRIBUNAL DE CONTAS DO ESTADO DE RORAIMA;1400100;BOA VISTA;RR;93622;TRIBUNAL DE CONTAS DO ESTADO DE RORAIMA;E;E;28/01/2026;2026-01-29T01:10:07.364110;2026-01-29T03:00:25.175596;28/01/2026;2022-12-17T17:09;7010;COMPUTADORES;;;
9,25458E+16;10789908;SISRP;5;V;1;MICROCOMPUTADOR, MEMÓRIA RAM: SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8 , ARMAZENAMENTO HDD: SEM DISCO HDD GB, ARMAZENAMENTO SSD: SUPERIOR A 500 , MONITOR: 21 A 29 POL, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR A 36 MESES, GABINETE: TORRE , OUTROS RECURSOS: CONFORME EDITAL ;630956;null;;UNIDADE;UN;0;190;7.390,00;0;5,77833E+12;E.R. SOLUCOES INFORMATICA LTDA;THINKCENTRE M70q Gen;925458;TRIBUNAL DE CONTAS DO ESTADO DE RORAIMA;1400100;BOA VISTA;RR;93622;TRIBUNAL DE CONTAS DO ESTADO DE RORAIMA;E;E;28/01/2026;2026-01-29T01:10:07.364110;2026-01-29T03:00:25.153075;28/01/2026;2022-12-17T17:09;7010;COMPUTADORES;;;
9,26668E+16;10790524;SISRP;5;V;197;MICROCOMPUTADOR, MEMÓRIA RAM: SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8 , ARMAZENAMENTO HDD: SEM DISCO HDD GB, ARMAZENAMENTO SSD: SUPERIOR A 500 , MONITOR: 21 A 29 POL, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR A 36 MESES, GABINETE: TORRE , OUTROS RECURSOS: CONFORME EDITAL ;630956;null;;UNIDADE;UN;0;6;13.500,00;0;2,05583E+13;MIDIA CRIATIVA PUBLICIDADE E EVENTOS LTDA;VX 1000;926668;ASSEMBLEIA LEGISLATIVA DE MATO GROSSO;5103403;CUIABÁ;MT;97221;ASSEMBLEIA LEGISLATIVA DE MATO GROSSO;E;E;28/01/2026;2026-01-29T01:10:07.435837;2026-01-29T03:00:38.148149;28/01/2026;2022-12-17T14:49;7010;COMPUTADORES;;;
9,85499E+16;10794493;SISPP;5;V;7;MICROCOMPUTADOR, MEMÓRIA RAM: SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8 , ARMAZENAMENTO HDD: SEM DISCO HDD GB, ARMAZENAMENTO SSD: SUPERIOR A 500 , MONITOR: 21 A 29 POL, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR A 36 MESES, GABINETE: TORRE , OUTROS RECURSOS: CONFORME EDITAL ;630956;null;;UNIDADE;UN;0;5;1.997,00;0;5,74105E+13;ELITE DIGITAL LTDA;Computador com Windo;985499;PREFEITURA MUNICIPAL DE CANDÓI - PR;4104428;CANDÓI;PR;97969;PREFEITURA DE CANDÓI - PR;E;M;28/01/2026;2026-01-29T01:10:07.948534;2026-01-29T03:02:17.443399;28/01/2026;2023-06-26T15:03;7010;COMPUTADORES;;;
38921905900132025;10876786;SISPP;5;V;1;SERVIDOR, TIPO: SAN - STORAGE AREA NETWORK , PROCESSADORES FÍSICOS: 4 , NÚCLEOS POR PROCESSADOR: 8 , MEMÓRIA RAM: 96 GB, INTERFACE REDE LAN: SUPERIOR A 4 , INTERFACE REDE SAN: 3 A 4 , ARMAZENAMENTO SATA: COM DISCOS SATA , ARMAZENAMENTO SAS: COM DISCOS SAS , ARMAZENAMENTO SSD: COM DISCOS SSD , FONTE ALIMENTAÇÃO: 220VAC-50/60HZ , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR 48 MESES;458073;null;;UNIDADE;UN;0;1;334.000,00;0;1,50066E+13;PROVIDEIT TECNOLOGIA LTDA;IBM;389219;CONSELHO REGIONAL DE NUTRICAO 3 REGIAO;3550308;SÃO PAULO;SP;38604;CONSELHO REGIONAL DE NUTRICAO 3 REGIAO;E;F;09/02/2026;2026-02-10T01:10:07.935623;2026-02-10T03:02:27.306128;09/02/2026;2024-11-08T10:10;7010;COMPUTADORES;;;
25449205900782025;10753021;SISRP;5;V;1;SERVIDOR, TIPO: SAN - STORAGE AREA NETWORK , PROCESSADORES FÍSICOS: 4 , NÚCLEOS POR PROCESSADOR: 8 , MEMÓRIA RAM: 96 GB, INTERFACE REDE LAN: SUPERIOR A 4 , INTERFACE REDE SAN: 3 A 4 , ARMAZENAMENTO SATA: COM DISCOS SATA , ARMAZENAMENTO SAS: COM DISCOS SAS , ARMAZENAMENTO SSD: COM DISCOS SSD , FONTE ALIMENTAÇÃO: 220VAC-50/60HZ , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR 48 MESES;458073;null;;UNIDADE;UN;0;1;510.677,00;0;08706548000325;O2 SOLUCOES EM TECNOLOGIA DIGITAL LTDA;FS5045;254492;INSTITUTO DE PESQUISAS EVANDRO CHAGAS - IPEC;3304557;RIO DE JANEIRO;RJ;36201;FUNDACAO OSWALDO CRUZ;E;F;22/01/2026;2026-01-23T01:10:07.739494;2026-01-23T03:02:59.167320;22/01/2026;2025-10-22T15:41;7010;COMPUTADORES;;;
98588906000022026;10725615;SISPP;6;1;7;SERVIDOR, TIPO: SAN - STORAGE AREA NETWORK , PROCESSADORES FÍSICOS: 4 , NÚCLEOS POR PROCESSADOR: 8 , MEMÓRIA RAM: 96 GB, INTERFACE REDE LAN: SUPERIOR A 4 , INTERFACE REDE SAN: 3 A 4 , ARMAZENAMENTO SATA: COM DISCOS SATA , ARMAZENAMENTO SAS: COM DISCOS SAS , ARMAZENAMENTO SSD: COM DISCOS SSD , FONTE ALIMENTAÇÃO: 220VAC-50/60HZ , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR 48 MESES;458073;null;;UNIDADE;UN;0;10;187,91;0;5,52617E+13;FORTALEZA COMERCIO E SERVICOS LTDA;ML;985889;PREFEITURA MUNICIPAL DE RIO DAS FLORES - RJ;3304508;RIO DAS FLORES;RJ;99050;PREFEITURA MUNICIPAL DE RIO DAS FLORES - RJ;E;M;10/12/2025;2026-01-20T02:17:00.654798;2026-01-20T03:20:07.175523;19/01/2026;2024-04-06T15:14;7010;COMPUTADORES;;;
16030305900122025;10699789;SISRP;5;V;11;SERVIDOR, TIPO: SAN - STORAGE AREA NETWORK , PROCESSADORES FÍSICOS: 4 , NÚCLEOS POR PROCESSADOR: 8 , MEMÓRIA RAM: 96 GB, INTERFACE REDE LAN: SUPERIOR A 4 , INTERFACE REDE SAN: 3 A 4 , ARMAZENAMENTO SATA: COM DISCOS SATA , ARMAZENAMENTO SAS: COM DISCOS SAS , ARMAZENAMENTO SSD: COM DISCOS SSD , FONTE ALIMENTAÇÃO: 220VAC-50/60HZ , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR 48 MESES;458073;null;;UNIDADE;UN;0;1;53.000,00;0;08619872000144;TECZAP COMERCIO E DISTRIBUICAO LTDA;TZ SUPER 9000;160303;BASE DE ADMINIST. E APOIO DA 1ª REG. MILITAR;3304557;RIO DE JANEIRO;RJ;52121;COMANDO DO EXERCITO;E;F;15/01/2026;2026-01-16T01:10:06.841513;2026-01-16T03:01:34.315650;15/01/2026;2026-01-19T10:39;7010;COMPUTADORES;;;
9017705900322025;10628973;SISPP;5;V;1;SERVIDOR, TIPO: SAN - STORAGE AREA NETWORK , PROCESSADORES FÍSICOS: 4 , NÚCLEOS POR PROCESSADOR: 8 , MEMÓRIA RAM: 96 GB, INTERFACE REDE LAN: SUPERIOR A 4 , INTERFACE REDE SAN: 3 A 4 , ARMAZENAMENTO SATA: COM DISCOS SATA , ARMAZENAMENTO SAS: COM DISCOS SAS , ARMAZENAMENTO SSD: COM DISCOS SSD , FONTE ALIMENTAÇÃO: 220VAC-50/60HZ , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR 48 MESES;458073;null;;UNIDADE;UN;0;1;1.490.000,00;0;3,13857E+13;A3 INFOTECH COMERCIO E PRESTACAO DE SERVICOS E INFORMATICA LTDA.;Dell Computadores do;090177;ESP-INSTITUTO ADOLFO LUTZ;3550308;SÃO PAULO;SP;95556;ESP-SECRETARIA DA SAUDE;E;E;06/01/2026;2026-01-07T01:10:07.378731;2026-01-07T03:00:11.346169;06/01/2026;2024-03-20T14:59;7010;COMPUTADORES;;;
20300305900082025;10589785;SISPP;5;V;1;SERVIDOR, TIPO: SAN - STORAGE AREA NETWORK , PROCESSADORES FÍSICOS: 4 , NÚCLEOS POR PROCESSADOR: 8 , MEMÓRIA RAM: 96 GB, INTERFACE REDE LAN: SUPERIOR A 4 , INTERFACE REDE SAN: 3 A 4 , ARMAZENAMENTO SATA: COM DISCOS SATA , ARMAZENAMENTO SAS: COM DISCOS SAS , ARMAZENAMENTO SSD: COM DISCOS SSD , FONTE ALIMENTAÇÃO: 220VAC-50/60HZ , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR 48 MESES;458073;null;;UNIDADE;UN;0;2;174.000,00;0;06012469000127;PRIMEIRO TIME INFORMATICA LTDA;IBM;203003;AGENCIA NACIONAL DO CINEMA - PR;3304557;RIO DE JANEIRO;RJ;20203;AGENCIA NACIONAL DO CINEMA;E;F;26/12/2025;2025-12-27T01:10:06.928234;2025-12-27T03:02:06.515937;26/12/2025;2026-02-03T14:13;7010;COMPUTADORES;;;
40004505900082025;10514067;SISPP;5;V;1;SERVIDOR, TIPO: SAN - STORAGE AREA NETWORK , PROCESSADORES FÍSICOS: 4 , NÚCLEOS POR PROCESSADOR: 8 , MEMÓRIA RAM: 96 GB, INTERFACE REDE LAN: SUPERIOR A 4 , INTERFACE REDE SAN: 3 A 4 , ARMAZENAMENTO SATA: COM DISCOS SATA , ARMAZENAMENTO SAS: COM DISCOS SAS , ARMAZENAMENTO SSD: COM DISCOS SSD , FONTE ALIMENTAÇÃO: 220VAC-50/60HZ , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR 48 MESES;458073;null;;UNIDADE;UN;0;1;3.329.050,00;0;08706548000325;O2 SOLUCOES EM TECNOLOGIA DIGITAL LTDA;IBM;400045;COORDENAÇÃO GERAL DE REC. LOGISTICOS - MTPS;5300108;BRASÍLIA;DF;40000;MINISTéRIO DO TRABALHO E PREVIDêNCIA SOCIAL;E;F;17/12/2025;2025-12-18T01:10:11.945884;2025-12-18T03:06:24.575046;17/12/2025;2026-01-05T11:07;7010;COMPUTADORES;;;
11000105900372025;10459271;SISPP;5;V;2;SERVIDOR, TIPO: SAN - STORAGE AREA NETWORK , PROCESSADORES FÍSICOS: 4 , NÚCLEOS POR PROCESSADOR: 8 , MEMÓRIA RAM: 96 GB, INTERFACE REDE LAN: SUPERIOR A 4 , INTERFACE REDE SAN: 3 A 4 , ARMAZENAMENTO SATA: COM DISCOS SATA , ARMAZENAMENTO SAS: COM DISCOS SAS , ARMAZENAMENTO SSD: COM DISCOS SSD , FONTE ALIMENTAÇÃO: 220VAC-50/60HZ , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR 48 MESES;458073;null;;UNIDADE;UN;0;1;1.626.340,00;0;01134191000228;SERVIX INFORMATICA LTDA;NetApp;110001;SECRETARIA DE ADMINISTRAÇÃO;5300108;BRASÍLIA;DF;20101;PRESIDENCIA DA REPUBLICA;E;F;12/12/2025;2025-12-13T01:10:11.632593;2025-12-13T03:03:00.932874;12/12/2025;2026-01-06T17:15;7010;COMPUTADORES;;;
11000105900372025;10459270;SISPP;5;V;1;SERVIDOR, TIPO: SAN - STORAGE AREA NETWORK , PROCESSADORES FÍSICOS: 4 , NÚCLEOS POR PROCESSADOR: 8 , MEMÓRIA RAM: 96 GB, INTERFACE REDE LAN: SUPERIOR A 4 , INTERFACE REDE SAN: 3 A 4 , ARMAZENAMENTO SATA: COM DISCOS SATA , ARMAZENAMENTO SAS: COM DISCOS SAS , ARMAZENAMENTO SSD: COM DISCOS SSD , FONTE ALIMENTAÇÃO: 220VAC-50/60HZ , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR 48 MESES;458073;null;;UNIDADE;UN;0;1;1.201.320,00;0;01134191000228;SERVIX INFORMATICA LTDA;NetApp;110001;SECRETARIA DE ADMINISTRAÇÃO;5300108;BRASÍLIA;DF;20101;PRESIDENCIA DA REPUBLICA;E;F;12/12/2025;2025-12-13T01:10:11.632593;2025-12-13T03:03:00.896663;12/12/2025;2026-01-06T17:15;7010;COMPUTADORES;;;
18302305900192025;10433152;SISPP;5;V;4;SERVIDOR, TIPO: SAN - STORAGE AREA NETWORK , PROCESSADORES FÍSICOS: 4 , NÚCLEOS POR PROCESSADOR: 8 , MEMÓRIA RAM: 96 GB, INTERFACE REDE LAN: SUPERIOR A 4 , INTERFACE REDE SAN: 3 A 4 , ARMAZENAMENTO SATA: COM DISCOS SATA , ARMAZENAMENTO SAS: COM DISCOS SAS , ARMAZENAMENTO SSD: COM DISCOS SSD , FONTE ALIMENTAÇÃO: 220VAC-50/60HZ , SISTEMA OPERACIONAL: PROPRIETÁRIO , GARANTIA ON SITE: SUPERIOR 48 MESES;458073;null;;UNIDADE;UN;0;1;562.000,00;0;01134191000570;SERVIX INFORMATICA LTDA;NetApp;183023;INST.NAC.DE METROLOGIA QUALIDADE E TECNOLOGIA;3301702;DUQUE DE CAXIAS;RJ;30203;INST.NAC. DE METROLOGIA, NORMAL.E QUAL.IND.;E;F;10/12/2025;2025-12-24T01:10:12.682855;2025-12-24T03:04:46.016188;10/12/2025;2025-07-07T15:38;7010;COMPUTADORES;;;
92635405900102025;10591022;SISPP;5;V;6;SWITCH, QUANTIDADE PORTAS: 24 UN, TIPO PORTAS: GIGABIT ETHERNET , VELOCIDADE PORTA: 1000 MBPS , ALIMENTAÇÃO: 110/220 V, CARACTERÍSTICAS ADICIONAIS: 50 CM DE CABO DE EMPILHAMENTO , TIPO: SWITCH GERENCIÁVEL ;618773;null;;UNIDADE;UN;0;1;2.498,00;0;3,21498E+13;PAXIN SOLUCOES E TECNOLOGIA LTDA;BDCOM;926354;FUNDACAO DE AMPARO AO TRABALHADOR PRESO DO DF;5300108;BRASÍLIA;DF;91001;EDF-GOVERNO DO DISTRITO FEDERAL - DAR;E;E;26/12/2025;2026-02-03T01:10:05.075055;2026-02-03T03:02:01.672339;26/12/2025;2025-01-30T16:20;7050;EQUIPAMENTOS DE REDE DE TIC - LOCAL E REMOTA;;;
76230006000162025;10532701;SISPP;6;1;3;SWITCH, QUANTIDADE PORTAS: 24 UN, TIPO PORTAS: GIGABIT ETHERNET , VELOCIDADE PORTA: 1000 MBPS , ALIMENTAÇÃO: 110/220 V, CARACTERÍSTICAS ADICIONAIS: 50 CM DE CABO DE EMPILHAMENTO , TIPO: SWITCH GERENCIÁVEL ;618773;null;;UNIDADE;UN;0;10;985;0;3,1768E+13;EGC COMERCIO E ATACADISTA DE INFORMATICA E ELETROELETRONICOS LTDA;STROND SG2404;762300;COLEGIO NAVAL;3300100;ANGRA DOS REIS;RJ;52131;COMANDO DA MARINHA;E;F;03/12/2025;2025-12-19T02:19:55.839261;2025-12-19T03:22:13.531039;18/12/2025;2025-08-21T13:22;7050;EQUIPAMENTOS DE REDE DE TIC - LOCAL E REMOTA;;;
15312806000902025;9823017;SISPP;6;1;9;SWITCH, QUANTIDADE PORTAS: 24 UN, TIPO PORTAS: GIGABIT ETHERNET , VELOCIDADE PORTA: 1000 MBPS , ALIMENTAÇÃO: 110/220 V, CARACTERÍSTICAS ADICIONAIS: 50 CM DE CABO DE EMPILHAMENTO , TIPO: SWITCH GERENCIÁVEL ;618773;null;;UNIDADE;UN;0;4;783,27;0;5,24462E+13;ANTHONY VIEIRA FERRARESI;TP-LINK;153128;MEC-DECANATO CENTRO DE FILOS.E CIEN.HUM.UF/RJ;3304557;RIO DE JANEIRO;RJ;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;E;F;05/10/2025;2025-10-16T02:18:09.896786;2025-10-16T03:16:55.113386;15/10/2025;2025-07-07T15:17;7050;EQUIPAMENTOS DE REDE DE TIC - LOCAL E REMOTA;;;
15842606900082025;9417473;SISPP;6;1;2;SWITCH, QUANTIDADE PORTAS: 24 UN, TIPO PORTAS: GIGABIT ETHERNET , VELOCIDADE PORTA: 1000 MBPS , ALIMENTAÇÃO: 110/220 V, CARACTERÍSTICAS ADICIONAIS: 50 CM DE CABO DE EMPILHAMENTO , TIPO: SWITCH GERENCIÁVEL ;618773;null;;UNIDADE;UN;0;5;1.350,00;0;2,80557E+13;PUBLITEK TECNOLOGIA LTDA;TPLINK;158426;IFES - CAMPUS SANTA TERESA;3204609;SANTA TERESA;ES;26406;INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO;E;F;11/09/2025;2025-09-12T01:00:05.735194;2025-09-12T02:30:02.040366;11/09/2025;2025-05-14T16:05;7050;EQUIPAMENTOS DE REDE DE TIC - LOCAL E REMOTA;;;
92548905900012025;8447087;SISPP;5;V;88;SWITCH, QUANTIDADE PORTAS: 24 UN, TIPO PORTAS: GIGABIT ETHERNET , VELOCIDADE PORTA: 1000 MBPS , ALIMENTAÇÃO: 110/220 V, CARACTERÍSTICAS ADICIONAIS: 50 CM DE CABO DE EMPILHAMENTO , TIPO: SWITCH GERENCIÁVEL ;618773;null;;UNIDADE;UN;0;4;1.600,00;0;6,55295E+13;COMPUSET INFORMATICA LTDA;Switch Gerenciável 2;925489;EPA-FUNDAÇÃO CULTURAL DO ESTADO DO PARÁ;1501402;BELÉM;PA;89039;EPA-FUNDAÇÃO CULTURAL DO ESTADO DO PARÁ;E;E;04/06/2025;2025-08-01T01:10:08.913829;2025-06-05T08:04:43.936059;04/06/2025;2025-06-21T14:43;7050;EQUIPAMENTOS DE REDE DE TIC - LOCAL E REMOTA;;;
53320105900032025;8135338;SISRP;5;V;13;SWITCH, QUANTIDADE PORTAS: 24 UN, TIPO PORTAS: GIGABIT ETHERNET , VELOCIDADE PORTA: 1000 MBPS , ALIMENTAÇÃO: 110/220 V, CARACTERÍSTICAS ADICIONAIS: 50 CM DE CABO DE EMPILHAMENTO , TIPO: SWITCH GERENCIÁVEL ;618773;null;;UNIDADE;UN;0;2.440,00;12.677,00;0;07860761000162;VERNET COMUNICACAO DE DADOS LTDA;S5735-S24T4XE-V2;533201;ESP-CIA. PROCESSAMENTO DE DADOS ESTADO SP;3552809;TABOÃO DA SERRA;SP;95594;ESP-PRODESP-CIA.PROC DE DADOS EST. SP;E;E;06/05/2025;2025-05-07T01:10:12.783388;2025-05-07T03:01:48.818353;06/05/2025;2024-03-25T11:04;7050;EQUIPAMENTOS DE REDE DE TIC - LOCAL E REMOTA;;;
92503705900032025;7941842;SISRP;5;V;11;SWITCH, QUANTIDADE PORTAS: 24 UN, TIPO PORTAS: GIGABIT ETHERNET , VELOCIDADE PORTA: 1000 MBPS , ALIMENTAÇÃO: 110/220 V, CARACTERÍSTICAS ADICIONAIS: 50 CM DE CABO DE EMPILHAMENTO , TIPO: SWITCH GERENCIÁVEL ;618773;null;;UNIDADE;UN;0;30;11.300,00;0;02213325000501;PLUGNET COMERCIO E REPRESENTACOES LTDA.;HPE Aruba Networking;925037;MINISTéRIO PúBLICO DO ESTADO DO AMAPá;1600303;MACAPÁ;AP;93223;MINISTERIO PUBLICO DO ESTADO DO AMAPA;E;E;11/04/2025;2025-04-12T02:00:23.617388;2025-04-12T03:05:20.389992;11/04/2025;2022-12-17T14:49;7050;EQUIPAMENTOS DE REDE DE TIC - LOCAL E REMOTA;;;
